eventid	version	update	order	sta	chan	net	loc	lat	lon	trigger time	rsmp	tsmp	log taup	taup snr	dsmp	log pd	pd snr	assoc	tpmag	utpm	pdmag	updm	uch	ukm	upd	ups	utp	uts	tel	tsec	distkm	azimuth	TF	tterr	azerror	incid	plen	sps
143	105	3	21	JELB	HNZ	NC	--	36.9274	-121.8276	2018-10-05T13:29:46.125	859	150	-0.33928	57517.59	31	-2.552163	358833.9	TTWINDOW	2.962	1	4.563	1	1	1	1	1	1	1	0	0.0	47.4	296.97	0	-999.0	-1.0	0.0	578	100.0
143	105	9	19	JAR	HNZ	NC	--	36.9872	-122.0608	2018-10-05T13:29:49.090	490	58	-0.330872	21479.02	161	-3.064936	122882.9	TTWINDOW	3.018	1	4.158	1	1	1	1	1	1	1	0	0.0	69.0	294.17	0	-999.0	-1.0	0.0	100	100.0
143	105	6	18	MHC	HHZ	BK	00	37.3416	-121.6426	2018-10-05T13:29:50.228	473	53	-0.139649	51.9516	385	-3.606195	948.9283	TTWINDOW	4.292	1	3.52	1	1	1	1	1	1	1	0	0.0	72.3	339.15	0	-999.0	-1.0	0.0	100	100.0
143	105	9	22	CAO	HNZ	NC	01	37.3485	-121.5347	2018-10-05T13:29:49.960	403	399	-0.04048022	378.6207	6	-2.934488	1613.795	TTWINDOW	4.952	1	4.328	1	1	1	1	1	1	1	0	0.0	70.2	346.7	3	-999.0	-1.0	0.0	100	100.0
143	105	4	23	SCCB	HNZ	BK	00	37.2874	-121.8642	2018-10-05T13:29:51.268	469	190	-0.02712957	435.2811	98	-2.495611	92.7515	TTWINDOW	5.041	1	4.919	1	1	1	1	1	1	1	0	0.0	76.4	323.6	0	-999.0	-1.0	0.0	100	100.0
143	105	2	25	HMOB	HNZ	NC	--	36.5993	-121.9181	2018-10-05T13:29:47.180	731	90	0.003518265	274.0559	176	-2.484825	88.46323	TTWINDOW	5.245	1	4.709	1	1	1	1	1	1	1	0	0.0	52.6	253.65	0	-999.0	-1.0	0.0	604	100.0
143	105	11	24	PCC	HNZ	NC	--	36.0898	-121.1636	2018-10-05T13:29:50.990	432	152	-0.2463722	132640.2	149	-3.023839	137311.5	TTWINDOW	3.581	1	4.247	1	1	1	1	1	1	1	0	0.0	73.6	166.59	3	-999.0	-1.0	0.0	100	100.0
143	105	7	27	HULI	HHZ	BK	00	36.0213	-121.2355	2018-10-05T13:29:51.813	414	114	-0.09222144	509.0287	111	-3.25332	274.1355	TTWINDOW	4.607	1	4.015	1	1	1	1	1	1	1	0	0.0	80.0	172.38	3	-999.0	-1.0	0.0	100	100.0
143	105	8	26	HULI	HNZ	BK	00	36.0213	-121.2355	2018-10-05T13:29:51.813	414	113	-0.08711655	16102.19	111	-3.236481	11741.39	TTWINDOW	4.641	1	4.035	1	1	1	1	1	1	1	0	0.0	80.0	172.38	3	-999.0	-1.0	0.0	100	100.0
143	105	4	28	CMM	HNZ	NC	--	37.4557	-121.4947	2018-10-05T13:29:52.210	478	56	0.03829612	119.0649	35	-3.355988	65.64046	TTWINDOW	5.477	1	3.897	1	1	1	1	1	1	1	0	0.0	81.2	351.09	0	-999.0	-1.0	0.0	100	100.0
143	105	6	29	MTOS	HHZ	BK	00	37.5049	-121.3278	2018-10-05T13:29:52.813	414	377	-0.2089342	3520.213	373	-3.179615	2005.915	TTWINDOW	3.83	1	4.147	1	1	1	1	1	1	1	0	0.0	85.7	1.48	3	-999.0	-1.0	0.0	100	100.0
143	105	6	30	MTOS	HNZ	BK	00	37.5049	-121.3278	2018-10-05T13:29:53.123	483	346	-0.2262989	6729.083	341	-3.212893	3004.449	TTWINDOW	3.715	1	4.106	1	1	1	1	1	1	1	0	0.0	85.7	1.48	0	-999.0	-1.0	0.0	100	100.0
143	105	5	31	CML	HNZ	NC	01	37.4776	-121.653	2018-10-05T13:29:53.040	395	69	-0.1062579	122.4531	275	-3.397767	149.2374	TTWINDOW	4.514	1	3.886	1	1	1	1	1	1	1	0	0.0	86.8	342.17	0	-999.0	-1.0	0.0	100	100.0
143	105	9	32	PSAB	HNZ	NC	01	36.0249	-120.8893	2018-10-05T13:29:53.320	467	96	-0.2389493	34000.39	81	-3.0442	7189.946	TTWINDOW	3.63	1	4.337	1	1	1	1	1	1	1	0	0.0	89.1	152.01	0	-999.0	-1.0	0.0	100	100.0
143	105	5	35	CMLP	HNZ	NC	--	37.4491	-121.8341	2018-10-05T13:29:53.540	397	64	-0.287634	1351.61	366	-3.28726	8489.259	TTWINDOW	3.306	1	4.045	1	1	1	1	1	1	1	0	0.0	90.2	331.8	0	-999.0	-1.0	0.0	172	100.0
143	105	5	36	JSJ	HNZ	NC	--	37.3338	-122.0923	2018-10-05T13:29:53.970	290	61	-0.2795988	54.35344	239	-3.101788	5155.277	TTWINDOW	3.36	1	4.295	1	1	1	1	1	1	1	0	0.0	93.5	315.54	0	-999.0	-1.0	0.0	164	100.0
143	105	7	33	JPSB	HNZ	NC	--	37.1986	-122.3467	2018-10-05T13:29:54.590	340	92	-0.1837116	937.4441	179	-3.510275	7507.256	TTWINDOW	3.998	0	3.846	0	1	0	1	1	1	1	0	0.0	102.3	300.5	0	-999.0	-1.0	0.0	100	100.0
143	105	4	34	JRSC	HHZ	BK	00	37.4037	-122.2387	2018-10-05T13:29:55.438	252	57	-0.1564908	621.0547	53	-3.574408	499.585	TTWINDOW	4.179	0	3.801	0	1	0	1	1	1	1	0	0.0	108.2	313.58	0	-999.0	-1.0	0.0	100	100.0
143	105	3	39	CMW	HHZ	NC	--	37.5405	-121.8873	2018-10-05T13:29:54.975	336	209	-0.3062785	54.38812	44	-3.759593	17.65955	TTWINDOW	3.182	0	3.534	0	1	0	1	1	1	1	0	0.0	101.4	332.2	0	-999.0	-1.0	0.0	402	200.0
143	105	3	37	WENL	HNZ	BK	00	37.6221	-121.757	2018-10-05T13:29:56.118	184	66	-0.1051799	209.8791	29	-3.545444	138.1497	TTWINDOW	4.521	0	3.818	0	1	0	1	1	1	1	0	0.0	105.0	340.11	0	-999.0	-1.0	0.0	100	100.0
143	105	3	38	WENL	HHZ	BK	00	37.6221	-121.757	2018-10-05T13:29:56.128	183	65	-0.1108429	31.34163	29	-3.652519	58.82303	TTWINDOW	4.483	0	3.687	0	1	0	1	1	1	1	0	0.0	105.0	340.11	0	-999.0	-1.0	0.0	100	100.0
143	105	2	40	PMPB	HHZ	NC	--	36.2159	-120.8013	2018-10-05T13:29:51.580	391	334	-0.1107471	229.7259	191	-3.378619	246.4221	TTWINDOW	4.484	1	3.829	1	1	1	1	1	1	1	0	0.0	75.9	139.17	0	-999.0	-1.0	0.0	208	100.0
143	105	1	41	PMPB	HNZ	NC	--	36.2159	-120.8013	2018-10-05T13:29:51.590	230	95	-0.114748	5054.379	113	-3.315387	4649.264	TTWINDOW	4.457	1	3.907	1	1	1	1	1	1	1	0	0.0	75.9	139.17	0	-999.0	-1.0	0.0	310	100.0
143	106	4	1	SAO	HNZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.088	487	120	-0.30538	3675330.0	260	-1.89848	19859920.0	MULTISTA	3.188	1	4.374	1	1	1	1	1	1	1	0	0.0	9.0	291.36	0	0.019	-1.0	0.0	100	100.0
143	106	4	2	SAO	HHZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.108	485	206	-0.3425431	112604.1	247	-1.875756	-1.0	MULTISTA	2.941	1	4.402	0	1	1	1	0	1	1	0	0.0	9.0	291.36	0	-0.001	-1.0	0.0	100	100.0
143	106	8	3	BSR	HNZ	NC	--	36.6674	-121.5203	2018-10-05T13:29:41.180	461	264	-0.3459127	99321.11	300	-2.090843	3897042.0	MULTISTA	2.918	1	4.505	1	1	1	1	1	1	1	0	0.0	16.7	243.64	0	0.037	-1.0	0.0	138	100.0
143	106	7	6	1865	HNZ	NP	--	36.8831	-121.3908	2018-10-05T13:29:41.270	986	772	-0.4968452	6628.295	52	-1.830575	188678.6	NEAR_SRC	1.913	1	4.832	1	1	1	1	1	1	1	0	0.0	16.9	348.42	0	-0.023	-1.0	0.0	200	200.0
143	106	5	5	PACP	HHZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4767017	17148.99	28	-2.38656	348593.4	MULTISTA	2.047	1	4.512	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	106	5	4	PACP	HNZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4719098	6791.32	28	-2.428661	485357.0	MULTISTA	2.079	1	4.461	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	106	4	7	BJOB	HNZ	NC	--	36.6109	-121.3147	2018-10-05T13:29:41.090	587	260	-0.4188994	3718702.0	267	-1.807626	5558746.0	NEAR_SRC	2.432	1	4.754	1	1	1	1	1	1	1	0	0.0	14.1	166.01	0	-0.264	-1.0	0.0	743	100.0
143	106	8	8	HTU	HNZ	NC	--	36.8268	-121.6435	2018-10-05T13:29:42.800	418	67	-0.2326479	12182.71	361	-2.64341	964.4566	TTWINDOW	3.672	1	4.132	1	1	1	1	1	1	1	0	0.0	27.9	291.66	3	0.186	-1.0	0.0	100	100.0
143	106	5	9	HCRB	HNZ	NC	01	36.9553	-121.582	2018-10-05T13:29:43.500	449	51	-0.3600625	12750.19	135	-2.647413	338255.1	TTWINDOW	2.824	1	4.209	1	1	1	1	1	1	1	0	0.0	31.9	320.25	0	0.143	-1.0	0.0	100	100.0
143	106	6	10	HCBB	HNZ	NC	01	36.9309	-121.6619	2018-10-05T13:29:44.250	474	71	0.07114427	6971.226	342	-2.522126	25903.11	TTWINDOW	5.695	1	4.421	1	1	1	1	1	1	1	0	0.0	35.1	308.44	0	-0.092	-1.0	0.0	100	100.0
143	106	7	11	BSG	HNZ	NC	01	36.4138	-121.2552	2018-10-05T13:29:44.430	403	345	-0.5297369	14111.19	18	-3.099078	1571712.0	TTWINDOW	1.694	1	3.737	1	1	1	1	1	1	1	0	0.0	36.7	166.17	0	-0.02	-1.0	0.0	100	100.0
143	106	4	13	HAST	HHZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	52	-0.3604088	8114.585	14	-2.898565	62217.09	TTWINDOW	2.822	1	4.07	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	106	6	12	HAST	HNZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	51	-0.3486125	115077.5	14	-2.926097	1050909.0	TTWINDOW	2.9	1	4.036	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	106	6	14	HLP	HNZ	NC	--	37.0413	-121.6319	2018-10-05T13:29:44.990	489	51	-0.2866169	4883.631	145	-2.671513	70037.04	TTWINDOW	3.313	1	4.347	1	1	1	1	1	1	1	0	0.0	42.2	323.94	3	-999.0	-1.0	0.0	100	100.0
143	106	6	15	BPRB	HNZ	NC	01	36.4072	-121.7307	2018-10-05T13:29:46.680	426	61	-0.4052197	39446.72	48	-2.987406	54003.88	TTWINDOW	2.523	1	4.055	1	1	1	1	1	1	1	0	0.0	49.6	223.08	0	-999.0	-1.0	0.0	100	100.0
143	106	1	17	BBGB	HNZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.530	420	139	-0.1811826	590.8829	26	-2.472821	28165.83	TTWINDOW	4.015	1	4.442	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	474	100.0
143	106	6	16	JLAB	HNZ	NC	--	37.1543	-121.7347	2018-10-05T13:29:48.200	470	87	-0.2530533	2119.54	84	-2.767264	1385.698	TTWINDOW	3.536	1	4.417	1	1	1	1	1	1	1	0	0.0	57.7	323.99	0	-999.0	-1.0	0.0	100	100.0
143	106	1	20	BBGB	HHZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.490	511	143	-0.2240722	14819.08	13	-2.577001	67977.46	TTWINDOW	3.729	1	4.314	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	306	100.0
143	106	3	21	JELB	HNZ	NC	--	36.9274	-121.8276	2018-10-05T13:29:46.125	859	150	-0.33928	57517.59	31	-2.552163	358833.9	TTWINDOW	2.962	1	4.563	1	1	1	1	1	1	1	0	0.0	47.4	296.97	0	-999.0	-1.0	0.0	578	100.0
143	106	9	19	JAR	HNZ	NC	--	36.9872	-122.0608	2018-10-05T13:29:49.090	490	58	-0.330872	21479.02	161	-3.064936	122882.9	TTWINDOW	3.018	1	4.158	1	1	1	1	1	1	1	0	0.0	69.0	294.17	0	-999.0	-1.0	0.0	100	100.0
143	106	6	18	MHC	HHZ	BK	00	37.3416	-121.6426	2018-10-05T13:29:50.228	473	53	-0.139649	51.9516	385	-3.606195	948.9283	TTWINDOW	4.292	1	3.52	1	1	1	1	1	1	1	0	0.0	72.3	339.15	0	-999.0	-1.0	0.0	100	100.0
143	106	9	22	CAO	HNZ	NC	01	37.3485	-121.5347	2018-10-05T13:29:49.960	403	399	-0.04048022	378.6207	6	-2.934488	1613.795	TTWINDOW	4.952	1	4.328	1	1	1	1	1	1	1	0	0.0	70.2	346.7	3	-999.0	-1.0	0.0	100	100.0
143	106	4	23	SCCB	HNZ	BK	00	37.2874	-121.8642	2018-10-05T13:29:51.268	469	190	-0.02712957	435.2811	98	-2.495611	92.7515	TTWINDOW	5.041	1	4.919	1	1	1	1	1	1	1	0	0.0	76.4	323.6	0	-999.0	-1.0	0.0	100	100.0
143	106	2	25	HMOB	HNZ	NC	--	36.5993	-121.9181	2018-10-05T13:29:47.180	731	90	0.003518265	274.0559	176	-2.484825	88.46323	TTWINDOW	5.245	1	4.709	1	1	1	1	1	1	1	0	0.0	52.6	253.65	0	-999.0	-1.0	0.0	604	100.0
143	106	11	24	PCC	HNZ	NC	--	36.0898	-121.1636	2018-10-05T13:29:50.990	432	152	-0.2463722	132640.2	149	-3.023839	137311.5	TTWINDOW	3.581	1	4.247	1	1	1	1	1	1	1	0	0.0	73.6	166.59	3	-999.0	-1.0	0.0	100	100.0
143	106	7	27	HULI	HHZ	BK	00	36.0213	-121.2355	2018-10-05T13:29:51.813	414	114	-0.09222144	509.0287	111	-3.25332	274.1355	TTWINDOW	4.607	1	4.015	1	1	1	1	1	1	1	0	0.0	80.0	172.38	3	-999.0	-1.0	0.0	100	100.0
143	106	8	26	HULI	HNZ	BK	00	36.0213	-121.2355	2018-10-05T13:29:51.813	414	113	-0.08711655	16102.19	111	-3.236481	11741.39	TTWINDOW	4.641	1	4.035	1	1	1	1	1	1	1	0	0.0	80.0	172.38	3	-999.0	-1.0	0.0	100	100.0
143	106	4	28	CMM	HNZ	NC	--	37.4557	-121.4947	2018-10-05T13:29:52.210	478	56	0.03829612	119.0649	35	-3.355988	65.64046	TTWINDOW	5.477	1	3.897	1	1	1	1	1	1	1	0	0.0	81.2	351.09	0	-999.0	-1.0	0.0	100	100.0
143	106	6	29	MTOS	HHZ	BK	00	37.5049	-121.3278	2018-10-05T13:29:52.813	414	377	-0.2089342	3520.213	373	-3.179615	2005.915	TTWINDOW	3.83	1	4.147	1	1	1	1	1	1	1	0	0.0	85.7	1.48	3	-999.0	-1.0	0.0	100	100.0
143	106	6	30	MTOS	HNZ	BK	00	37.5049	-121.3278	2018-10-05T13:29:53.123	483	346	-0.2262989	6729.083	341	-3.212893	3004.449	TTWINDOW	3.715	1	4.106	1	1	1	1	1	1	1	0	0.0	85.7	1.48	0	-999.0	-1.0	0.0	100	100.0
143	106	5	31	CML	HNZ	NC	01	37.4776	-121.653	2018-10-05T13:29:53.040	495	69	-0.1062579	122.4531	275	-3.397767	149.2374	TTWINDOW	4.514	1	3.886	1	1	1	1	1	1	1	0	0.0	86.8	342.17	0	-999.0	-1.0	0.0	100	100.0
143	106	9	32	PSAB	HNZ	NC	01	36.0249	-120.8893	2018-10-05T13:29:53.320	467	96	-0.2389493	34000.39	81	-3.0442	7189.946	TTWINDOW	3.63	1	4.337	1	1	1	1	1	1	1	0	0.0	89.1	152.01	0	-999.0	-1.0	0.0	100	100.0
143	106	5	35	CMLP	HNZ	NC	--	37.4491	-121.8341	2018-10-05T13:29:53.540	397	64	-0.287634	1351.61	366	-3.28726	8489.259	TTWINDOW	3.306	1	4.045	1	1	1	1	1	1	1	0	0.0	90.2	331.8	0	-999.0	-1.0	0.0	172	100.0
143	106	5	36	JSJ	HNZ	NC	--	37.3338	-122.0923	2018-10-05T13:29:53.970	290	61	-0.2795988	54.35344	239	-3.101788	5155.277	TTWINDOW	3.36	1	4.295	1	1	1	1	1	1	1	0	0.0	93.5	315.54	0	-999.0	-1.0	0.0	164	100.0
143	106	7	33	JPSB	HNZ	NC	--	37.1986	-122.3467	2018-10-05T13:29:54.590	340	92	-0.1837116	937.4441	179	-3.510275	7507.256	TTWINDOW	3.998	0	3.846	0	1	0	1	1	1	1	0	0.0	102.3	300.5	0	-999.0	-1.0	0.0	100	100.0
143	106	4	34	JRSC	HHZ	BK	00	37.4037	-122.2387	2018-10-05T13:29:55.438	252	57	-0.1564908	621.0547	53	-3.574408	499.585	TTWINDOW	4.179	0	3.801	0	1	0	1	1	1	1	0	0.0	108.2	313.58	0	-999.0	-1.0	0.0	100	100.0
143	106	3	39	CMW	HHZ	NC	--	37.5405	-121.8873	2018-10-05T13:29:54.975	336	209	-0.3062785	54.38812	44	-3.759593	17.65955	TTWINDOW	3.182	0	3.534	0	1	0	1	1	1	1	0	0.0	101.4	332.2	0	-999.0	-1.0	0.0	402	200.0
143	106	3	37	WENL	HNZ	BK	00	37.6221	-121.757	2018-10-05T13:29:56.118	184	66	-0.1051799	209.8791	29	-3.545444	138.1497	TTWINDOW	4.521	0	3.818	0	1	0	1	1	1	1	0	0.0	105.0	340.11	0	-999.0	-1.0	0.0	100	100.0
143	106	3	38	WENL	HHZ	BK	00	37.6221	-121.757	2018-10-05T13:29:56.128	183	65	-0.1108429	31.34163	29	-3.652519	58.82303	TTWINDOW	4.483	0	3.687	0	1	0	1	1	1	1	0	0.0	105.0	340.11	0	-999.0	-1.0	0.0	100	100.0
143	106	2	40	PMPB	HHZ	NC	--	36.2159	-120.8013	2018-10-05T13:29:51.580	391	334	-0.1107471	229.7259	191	-3.378619	246.4221	TTWINDOW	4.484	1	3.829	1	1	1	1	1	1	1	0	0.0	75.9	139.17	0	-999.0	-1.0	0.0	208	100.0
143	106	3	41	PMPB	HNZ	NC	--	36.2159	-120.8013	2018-10-05T13:29:51.590	550	400	-0.08152282	1282.545	394	-3.252602	2680.958	TTWINDOW	4.679	1	3.984	1	1	1	1	1	1	1	0	0.0	75.9	139.17	0	-999.0	-1.0	0.0	310	100.0
143	107	4	1	SAO	HNZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.088	487	120	-0.30538	3675330.0	260	-1.89848	19859920.0	MULTISTA	3.188	1	4.374	1	1	1	1	1	1	1	0	0.0	9.0	291.36	0	0.019	-1.0	0.0	100	100.0
143	107	4	2	SAO	HHZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.108	485	206	-0.3425431	112604.1	247	-1.875756	-1.0	MULTISTA	2.941	1	4.402	0	1	1	1	0	1	1	0	0.0	9.0	291.36	0	-0.001	-1.0	0.0	100	100.0
143	107	8	3	BSR	HNZ	NC	--	36.6674	-121.5203	2018-10-05T13:29:41.180	461	264	-0.3459127	99321.11	300	-2.090843	3897042.0	MULTISTA	2.918	1	4.505	1	1	1	1	1	1	1	0	0.0	16.7	243.64	0	0.037	-1.0	0.0	138	100.0
143	107	7	6	1865	HNZ	NP	--	36.8831	-121.3908	2018-10-05T13:29:41.270	986	772	-0.4968452	6628.295	52	-1.830575	188678.6	NEAR_SRC	1.913	1	4.832	1	1	1	1	1	1	1	0	0.0	16.9	348.42	0	-0.023	-1.0	0.0	200	200.0
143	107	5	5	PACP	HHZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4767017	17148.99	28	-2.38656	348593.4	MULTISTA	2.047	1	4.512	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	107	5	4	PACP	HNZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4719098	6791.32	28	-2.428661	485357.0	MULTISTA	2.079	1	4.461	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	107	4	7	BJOB	HNZ	NC	--	36.6109	-121.3147	2018-10-05T13:29:41.090	587	260	-0.4188994	3718702.0	267	-1.807626	5558746.0	NEAR_SRC	2.432	1	4.754	1	1	1	1	1	1	1	0	0.0	14.1	166.01	0	-0.264	-1.0	0.0	743	100.0
143	107	8	8	HTU	HNZ	NC	--	36.8268	-121.6435	2018-10-05T13:29:42.800	418	67	-0.2326479	12182.71	361	-2.64341	964.4566	TTWINDOW	3.672	1	4.132	1	1	1	1	1	1	1	0	0.0	27.9	291.66	3	0.186	-1.0	0.0	100	100.0
143	107	5	9	HCRB	HNZ	NC	01	36.9553	-121.582	2018-10-05T13:29:43.500	449	51	-0.3600625	12750.19	135	-2.647413	338255.1	TTWINDOW	2.824	1	4.209	1	1	1	1	1	1	1	0	0.0	31.9	320.25	0	0.143	-1.0	0.0	100	100.0
143	107	6	10	HCBB	HNZ	NC	01	36.9309	-121.6619	2018-10-05T13:29:44.250	474	71	0.07114427	6971.226	342	-2.522126	25903.11	TTWINDOW	5.695	1	4.421	1	1	1	1	1	1	1	0	0.0	35.1	308.44	0	-0.092	-1.0	0.0	100	100.0
143	107	7	11	BSG	HNZ	NC	01	36.4138	-121.2552	2018-10-05T13:29:44.430	403	345	-0.5297369	14111.19	18	-3.099078	1571712.0	TTWINDOW	1.694	1	3.737	1	1	1	1	1	1	1	0	0.0	36.7	166.17	0	-0.02	-1.0	0.0	100	100.0
143	107	4	13	HAST	HHZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	52	-0.3604088	8114.585	14	-2.898565	62217.09	TTWINDOW	2.822	1	4.07	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	107	6	12	HAST	HNZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	51	-0.3486125	115077.5	14	-2.926097	1050909.0	TTWINDOW	2.9	1	4.036	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	107	6	14	HLP	HNZ	NC	--	37.0413	-121.6319	2018-10-05T13:29:44.990	489	51	-0.2866169	4883.631	145	-2.671513	70037.04	TTWINDOW	3.313	1	4.347	1	1	1	1	1	1	1	0	0.0	42.2	323.94	3	-999.0	-1.0	0.0	100	100.0
143	107	6	15	BPRB	HNZ	NC	01	36.4072	-121.7307	2018-10-05T13:29:46.680	426	61	-0.4052197	39446.72	48	-2.987406	54003.88	TTWINDOW	2.523	1	4.055	1	1	1	1	1	1	1	0	0.0	49.6	223.08	0	-999.0	-1.0	0.0	100	100.0
143	107	1	17	BBGB	HNZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.530	420	139	-0.1811826	590.8829	26	-2.472821	28165.83	TTWINDOW	4.015	1	4.442	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	474	100.0
143	107	6	16	JLAB	HNZ	NC	--	37.1543	-121.7347	2018-10-05T13:29:48.200	470	87	-0.2530533	2119.54	84	-2.767264	1385.698	TTWINDOW	3.536	1	4.417	1	1	1	1	1	1	1	0	0.0	57.7	323.99	0	-999.0	-1.0	0.0	100	100.0
143	107	1	20	BBGB	HHZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.490	511	143	-0.2240722	14819.08	13	-2.577001	67977.46	TTWINDOW	3.729	1	4.314	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	306	100.0
143	107	3	21	JELB	HNZ	NC	--	36.9274	-121.8276	2018-10-05T13:29:46.125	859	150	-0.33928	57517.59	31	-2.552163	358833.9	TTWINDOW	2.962	1	4.563	1	1	1	1	1	1	1	0	0.0	47.4	296.97	0	-999.0	-1.0	0.0	578	100.0
143	107	9	19	JAR	HNZ	NC	--	36.9872	-122.0608	2018-10-05T13:29:49.090	490	58	-0.330872	21479.02	161	-3.064936	122882.9	TTWINDOW	3.018	1	4.158	1	1	1	1	1	1	1	0	0.0	69.0	294.17	0	-999.0	-1.0	0.0	100	100.0
143	107	6	18	MHC	HHZ	BK	00	37.3416	-121.6426	2018-10-05T13:29:50.228	473	53	-0.139649	51.9516	385	-3.606195	948.9283	TTWINDOW	4.292	1	3.52	1	1	1	1	1	1	1	0	0.0	72.3	339.15	0	-999.0	-1.0	0.0	100	100.0
143	107	9	22	CAO	HNZ	NC	01	37.3485	-121.5347	2018-10-05T13:29:49.960	403	399	-0.04048022	378.6207	6	-2.934488	1613.795	TTWINDOW	4.952	1	4.328	1	1	1	1	1	1	1	0	0.0	70.2	346.7	3	-999.0	-1.0	0.0	100	100.0
143	107	4	23	SCCB	HNZ	BK	00	37.2874	-121.8642	2018-10-05T13:29:51.268	469	190	-0.02712957	435.2811	98	-2.495611	92.7515	TTWINDOW	5.041	1	4.919	1	1	1	1	1	1	1	0	0.0	76.4	323.6	0	-999.0	-1.0	0.0	100	100.0
143	107	2	25	HMOB	HNZ	NC	--	36.5993	-121.9181	2018-10-05T13:29:47.180	731	90	0.003518265	274.0559	176	-2.484825	88.46323	TTWINDOW	5.245	1	4.709	1	1	1	1	1	1	1	0	0.0	52.6	253.65	0	-999.0	-1.0	0.0	604	100.0
143	107	11	24	PCC	HNZ	NC	--	36.0898	-121.1636	2018-10-05T13:29:50.990	432	152	-0.2463722	132640.2	149	-3.023839	137311.5	TTWINDOW	3.581	1	4.247	1	1	1	1	1	1	1	0	0.0	73.6	166.59	3	-999.0	-1.0	0.0	100	100.0
143	107	7	27	HULI	HHZ	BK	00	36.0213	-121.2355	2018-10-05T13:29:51.813	414	114	-0.09222144	509.0287	111	-3.25332	274.1355	TTWINDOW	4.607	1	4.015	1	1	1	1	1	1	1	0	0.0	80.0	172.38	3	-999.0	-1.0	0.0	100	100.0
143	107	8	26	HULI	HNZ	BK	00	36.0213	-121.2355	2018-10-05T13:29:51.813	414	113	-0.08711655	16102.19	111	-3.236481	11741.39	TTWINDOW	4.641	1	4.035	1	1	1	1	1	1	1	0	0.0	80.0	172.38	3	-999.0	-1.0	0.0	100	100.0
143	107	4	28	CMM	HNZ	NC	--	37.4557	-121.4947	2018-10-05T13:29:52.210	478	56	0.03829612	119.0649	35	-3.355988	65.64046	TTWINDOW	5.477	1	3.897	1	1	1	1	1	1	1	0	0.0	81.2	351.09	0	-999.0	-1.0	0.0	100	100.0
143	107	6	29	MTOS	HHZ	BK	00	37.5049	-121.3278	2018-10-05T13:29:52.813	414	377	-0.2089342	3520.213	373	-3.179615	2005.915	TTWINDOW	3.83	1	4.147	1	1	1	1	1	1	1	0	0.0	85.7	1.48	3	-999.0	-1.0	0.0	100	100.0
143	107	6	30	MTOS	HNZ	BK	00	37.5049	-121.3278	2018-10-05T13:29:53.123	483	346	-0.2262989	6729.083	341	-3.212893	3004.449	TTWINDOW	3.715	1	4.106	1	1	1	1	1	1	1	0	0.0	85.7	1.48	0	-999.0	-1.0	0.0	100	100.0
143	107	5	31	CML	HNZ	NC	01	37.4776	-121.653	2018-10-05T13:29:53.040	495	69	-0.1062579	122.4531	275	-3.397767	149.2374	TTWINDOW	4.514	1	3.886	1	1	1	1	1	1	1	0	0.0	86.8	342.17	0	-999.0	-1.0	0.0	100	100.0
